language1,feature,language2,geo,unigram_cosine
Afrikaans,53,Vepsian,128.69343417595164,-78.39269363994846
Alemannic,53,Vepsian,16.263455967290593,-75.19422093947605
Amharic,43,Vepsian,70.71067811865476,142.75092389165212
Armenian,48,Vepsian,38.65517070481745,6.829405613751748
Assamese,52,Vepsian,48.08326112068523,-121.91016238964319
Asturian,47,Vepsian,23.68807716974934,-101.47015865348965
Bashkir,59,Vepsian,9.899494936611665,162.52343008083304
Basque,54,Vepsian,24.041630560342615,116.52378185108881
Bavarian,48,Vepsian,15.556349186104045,-89.9500297792652
Belarusian,53,Vepsian,8.48528137423857,-75.4920618942896
Bengali,58,Vepsian,50.91168824543142,-139.31235722344275
Bhojpuri,60,Vepsian,48.08326112068523,-130.91336195565464
Bosnian,65,Vepsian,24.041630560342615,-117.36765248899299
Breton,55,Vepsian,16.97056274847714,-97.86479864585051
Bulgarian,50,Vepsian,24.748737341529164,-115.95240072018437
Burmese,55,Vepsian,55.154328932550705,26.77205990919944
Catalan,56,Vepsian,25.809397513308983,-105.00949609114883
Chuvash,51,Vepsian,6.363961030678928,161.73262060549138
Croatian,62,Vepsian,22.627416997969522,-108.16805317988751
Czech,57,Vepsian,14.142135623730951,-98.85263045931491
Danish,52,Vepsian,5.656854249492381,-123.27088994255747
Divehi,57,Vepsian,78.96025723249309,146.11772321461586
Dutch,45,Vepsian,13.08147545195113,-100.73906383076047
Emilian-Romagnol,54,Vepsian,21.920310216782973,-79.62329059300689
Erzya,48,Vepsian,9.899494936611665,36.207213345677296
Estonian,61,Vepsian,1.4142135623730951,-95.60332184879144
Faroese,57,Vepsian,2.8284271247461903,-128.17466211653925
Finnish,56,Vepsian,2.8284271247461903,-104.13810405959278
Gagauz,54,Vepsian,19.327585352479442,122.7827592718367
Galician,47,Vepsian,24.041630560342615,-86.35582419154026
Georgian,47,Vepsian,25.45584412271571,-36.005691898588054
German,50,Vepsian,28.284271247461902,-88.40765763500579
Gilaki,49,Vepsian,32.0555074138373,-70.77288426643763
Greek,52,Vepsian,35.70889244992065,-62.99948287643166
Gujarati,69,Vepsian,52.32590180780452,121.52352275254161
Hakka,54,Vepsian,49.49747468305833,-43.02344721820019
Hausa,38,Vepsian,67.88225099390856,-127.48318649245562
Hebrew,46,Vepsian,39.95153313703994,-74.6977638419575
Hindi,53,Vepsian,49.49747468305833,-120.94573373947773
Hungarian,49,Vepsian,18.384776310850235,-38.3169392441556
Icelandic,54,Vepsian,7.0710678118654755,-142.10862009769932
Indonesian,48,Vepsian,93.5737973770245,-112.57583047231911
Irish,51,Vepsian,10.606601717798213,-95.42089161793906
Japanese,58,Vepsian,32.526911934581186,119.00207223573719
Javanese,43,Vepsian,94.75230867899737,-53.37003005957971
Kabiye,59,Vepsian,71.18208263944108,-22.965217393217767
Kabyle,58,Vepsian,33.23401871576773,-144.26812247288498
Kannada,62,Vepsian,65.05382386916237,-59.86903138402654
Kapampangan,49,Vepsian,63.168205786045384,-100.26789580980633
Karachay-Balkar,48,Vepsian,23.33452377915607,-44.856828083798106
Kazakh,55,Vepsian,14.142135623730951,158.14545116556798
Khmer,54,Vepsian,67.17514421272202,-94.15452623954017
Kirghiz,53,Vepsian,17.324116139070416,161.2974913781188
Korean,56,Vepsian,31.81980515339464,165.3591636598006
Ladino,51,Vepsian,28.284271247461902,-84.2899494205171
Lao,55,Vepsian,59.39696961966999,93.7763736126851
Latvian,54,Vepsian,4.242640687119285,-62.14913094296573
Lezgian,57,Vepsian,25.9272486434596,160.85197464653095
Lithuanian,56,Vepsian,7.0710678118654755,1.752146120452367
Luganda,51,Vepsian,84.14570696119915,-104.13293858973337
Luxembourgish,56,Vepsian,14.37783788417361,-128.11985580395952
Macedonian,50,Vepsian,25.9272486434596,-130.6570841147891
Maithili,56,Vepsian,48.08326112068523,153.94135304174225
Malayalam,51,Vepsian,70.71067811865476,165.4462972065726
Maltese,49,Vepsian,34.0589766271049,-103.18661025203646
Manx,44,Vepsian,8.24957911379591,-24.00087254399921
Maori,48,Vepsian,141.4213562373095,-113.21817249369592
Marathi,58,Vepsian,57.982756057296896,149.49223878524197
Mazandarani,48,Vepsian,33.23401871576773,-74.7824949524037
Mingrelian,50,Vepsian,24.748737341529164,41.300413874255
Nahuatl,54,Vepsian,57.982756057296896,-0.15641093911460704
Neapolitan,55,Vepsian,26.987908815239418,-65.71769960865078
Nepali,54,Vepsian,45.254833995939045,153.11103520038907
Occitan,54,Vepsian,22.627416997969522,-130.503223715028
Ossetian,42,Vepsian,24.041630560342615,-148.90989920075808
Pangasinan,53,Vepsian,62.343247874566806,57.096973363909044
Papiamentu,52,Vepsian,67.5286976033153,-87.07518559686623
Polish,59,Vepsian,11.313708498984761,-73.4962965897148
Ripuarian,61,Vepsian,12.727922061357855,-166.79794526155948
Romanian,53,Vepsian,18.384776310850235,-130.5614904135949
Romansh,57,Vepsian,18.856180831594124,-84.70988112802625
Russian,54,Vepsian,5.656854249492381,-63.34289660813238
Sakha,52,Vepsian,2.8284271247461903,66.61737424866423
Samoan,56,Vepsian,104.53395248545841,-94.88239606628139
Sindhi,50,Vepsian,48.08326112068523,130.32866120915028
Sinhalese,53,Vepsian,74.95331880577403,136.3671366590995
Slovak,49,Vepsian,15.556349186104045,-51.05987193231741
Slovenian,55,Vepsian,19.79898987322333,-110.66922230910092
Somali,46,Vepsian,80.61017305526642,-156.06970333694133
Sundanese,54,Vepsian,94.75230867899737,-111.20176379690568
Swedish,49,Vepsian,6.010407640085654,-2.3862207328745186
Tajik,48,Vepsian,30.169889330578883,54.86900769901503
Tamil,57,Vepsian,69.29646455628166,149.23170310564075
Tatar,57,Vepsian,6.599663291121589,55.68278500878902
Telugu,48,Vepsian,62.22539674441618,1.094582757005502
Tetum,49,Vepsian,97.58073580374356,-161.05726413000133
Thai,49,Vepsian,62.22539674441618,142.73252596906357
Tongan,59,Vepsian,114.78700081266335,-146.9107812469007
Tsonga,55,Vepsian,118.79393923933998,-124.01383130060518
Tswana,56,Vepsian,118.79393923933998,-119.53862262378435
Tulu,56,Vepsian,66.82159082212874,93.29369653983298
Turkish,56,Vepsian,29.698484809834994,-86.44719999884822
Turkmen,60,Vepsian,28.284271247461902,2.145464689465348
Ukrainian,53,Vepsian,15.556349186104045,-66.88000895989492
Urdu,47,Vepsian,49.49747468305833,-69.87264142502784
Uyghur,58,Vepsian,28.284271247461902,78.78602701459045
Vietnamese,47,Vepsian,70.0035713374682,-97.1243081005339
Waray,52,Vepsian,67.88225099390856,-148.3419652618143
Welsh,51,Vepsian,11.313708498984761,-136.809873344396
Wolof,55,Vepsian,63.286056916196,-144.36317496883348
Wu,58,Vepsian,40.06938426719055,-32.766772467365925
Yoruba,53,Vepsian,73.53910524340094,-152.6440985572946
Zeelandic,55,Vepsian,12.020815280171307,-66.62036242788307
Acehnese,52,Vietnamese,7.0710678118654755,33.54245075160844
Afrikaans,49,Vietnamese,58.68986283848344,178.21135944758169
Alemannic,46,Vietnamese,53.74011537017761,175.3602369576769
Amharic,37,Vietnamese,0.7071067811865476,-144.26722280952524
Armenian,41,Vietnamese,31.34840063265075,-129.78491195661178
Assamese,43,Vietnamese,21.920310216782973,176.33133317086984
Asturian,46,Vietnamese,46.31549416771886,178.1902243514697
Bashkir,35,Vietnamese,60.10407640085654,-70.0014543224346
Basque,34,Vietnamese,45.96194077712559,-133.36909449639506
Bavarian,47,Vietnamese,54.44722215136416,177.5521490223933
Belarusian,40,Vietnamese,61.518289963229634,174.3766291514324
Bengali,41,Vietnamese,19.091883092036785,162.75847537131355
Bhojpuri,47,Vietnamese,21.920310216782973,45.92668750697279
Bosnian,44,Vietnamese,45.96194077712559,175.29173547561604
Breton,46,Vietnamese,53.033008588991066,175.68981462586387
Bulgarian,45,Vietnamese,45.254833995939045,168.07222951188942
Burmese,52,Vietnamese,14.849242404917497,134.03618401039202
Catalan,52,Vietnamese,44.19417382415922,178.91869501540256
Chuvash,34,Vietnamese,63.63961030678928,-79.97550993415916
Croatian,52,Vietnamese,47.37615433949868,178.64505616545776
Czech,52,Vietnamese,55.86143571373726,178.01960239854552
Danish,41,Vietnamese,64.34671708797582,173.34522297896595
Divehi,44,Vietnamese,8.956685895024888,8.552787509948638
Dutch,35,Vietnamese,56.922095885517074,179.0146743348671
Emilian-Romagnol,41,Vietnamese,48.08326112068523,172.78625913044812
Erzya,37,Vietnamese,60.10407640085654,96.06169017306581
Estonian,40,Vietnamese,68.58935777509511,179.6849894831401
Faroese,44,Vietnamese,72.8319984622144,172.482039374189
Finnish,42,Vietnamese,72.8319984622144,177.29108873193445
Gagauz,41,Vietnamese,50.675985984988756,18.919064757169934
Galician,39,Vietnamese,45.96194077712559,177.0263209333234
Georgian,33,Vietnamese,44.54772721475249,164.35867161773706
German,43,Vietnamese,41.71930009000631,178.57502205117336
Gilaki,43,Vietnamese,37.948063923630905,5.650830447123108
Greek,38,Vietnamese,34.294678887547555,173.3328905245068
Gujarati,46,Vietnamese,17.67766952966369,-173.26758603689782
Hakka,46,Vietnamese,20.506096654409877,89.74956612661704
Hausa,56,Vietnamese,2.1213203435596424,167.13854254163905
Hebrew,49,Vietnamese,30.05203820042827,173.74400964141054
Hindi,41,Vietnamese,20.506096654409877,-14.770995654360048
Hungarian,44,Vietnamese,51.61879502661797,162.5773403502258
Icelandic,44,Vietnamese,77.07463914933368,153.98881945456458
Indonesian,74,Vietnamese,23.5702260395563,173.64022463481876
Irish,49,Vietnamese,59.39696961966999,179.02862698952126
Japanese,41,Vietnamese,37.476659402887016,31.964410826690088
Javanese,50,Vietnamese,24.748737341529164,123.79339405543526
Kabiye,60,Vietnamese,1.1785113019728648,-114.88846103382555
Kabyle,48,Vietnamese,36.76955262170047,147.62944260229327
Kannada,33,Vietnamese,4.949747468305833,173.97390009953304
Kapampangan,48,Vietnamese,6.83536555142282,163.99246829349983
Karachay-Balkar,38,Vietnamese,46.66904755831214,159.32048662269844
Kazakh,51,Vietnamese,55.86143571373726,-61.381500025992985
Khmer,80,Vietnamese,2.8284271247461903,177.75860365908264
Kirghiz,50,Vietnamese,52.67945519839779,-58.922231070872726
Korean,44,Vietnamese,38.18376618407357,-86.2962565706377
Ladino,48,Vietnamese,41.71930009000631,179.06238788581237
Lao,61,Vietnamese,10.606601717798213,-174.72033860739484
Latvian,36,Vietnamese,65.76093065034893,174.37037151969827
Lezgian,33,Vietnamese,44.07632269400861,-119.47919758681607
Lithuanian,47,Vietnamese,62.932503525602726,148.73499094320715
Luganda,50,Vietnamese,14.142135623730951,172.48030701486894
Luxembourgish,42,Vietnamese,55.62573345329459,166.56676408012754
Macedonian,50,Vietnamese,44.07632269400861,170.1153127460238
Maithili,43,Vietnamese,21.920310216782973,-67.47872956058315
Malayalam,49,Vietnamese,0.7071067811865476,-137.69673554563641
Maltese,41,Vietnamese,35.94459471036331,178.35010914195087
Manx,45,Vietnamese,61.75399222367229,161.34899468549023
Maori,63,Vietnamese,71.4177848998413,174.37484837625587
Marathi,39,Vietnamese,12.020815280171307,-158.69339387245344
Mazandarani,44,Vietnamese,36.76955262170047,69.56532739203007
Mingrelian,47,Vietnamese,45.254833995939045,111.82962362969876
Nahuatl,41,Vietnamese,12.020815280171307,146.992178009718
Neapolitan,48,Vietnamese,43.01566252222879,127.5580713082324
Nepali,37,Vietnamese,24.748737341529164,-115.54567769137438
Occitan,44,Vietnamese,47.37615433949868,166.5730980995369
Ossetian,40,Vietnamese,45.96194077712559,136.02420064398189
Pangasinan,41,Vietnamese,7.660323462901404,11.673958750070593
Papiamentu,41,Vietnamese,2.4748737341529163,178.58126794573576
Polish,42,Vietnamese,58.68986283848344,177.77280430923088
Ripuarian,43,Vietnamese,57.27564927611035,129.51079736849584
Romanian,45,Vietnamese,51.61879502661797,171.40108752565985
Romansh,52,Vietnamese,51.147390505874085,177.1408398427605
Russian,44,Vietnamese,64.34671708797582,173.5253062718411
Sakha,37,Vietnamese,72.8319984622144,79.42372931419455
Samoan,58,Vietnamese,34.53038114799021,179.23766162504793
Sindhi,48,Vietnamese,21.920310216782973,-164.91795775292104
Sinhalese,41,Vietnamese,4.949747468305833,-149.40973659595875
Slovak,35,Vietnamese,54.44722215136416,172.50187455786244
Slovenian,51,Vietnamese,50.204581464244875,178.52520427781772
Somali,38,Vietnamese,10.606601717798213,113.44032297701453
Sundanese,68,Vietnamese,24.748737341529164,161.8216765007678
Swedish,42,Vietnamese,76.01397897755386,-47.50297960214097
Tajik,50,Vietnamese,39.83368200688932,95.24268686200972
Tamil,31,Vietnamese,0.7071067811865476,-13.961837835572133
Tatar,34,Vietnamese,63.403908046346615,-152.94522259903823
Telugu,35,Vietnamese,7.7781745930520225,-120.98894036576449
Tetum,61,Vietnamese,27.577164466275352,152.80060097615515
Thai,87,Vietnamese,7.7781745930520225,-165.31656924173188
Tongan,65,Vietnamese,44.78342947519515,137.54773874794338
Tsonga,47,Vietnamese,48.79036790187178,167.45588260225625
Tswana,42,Vietnamese,48.79036790187178,175.8396782163683
Tulu,34,Vietnamese,3.181980515339464,62.982070817735824
Turkish,31,Vietnamese,40.30508652763321,177.7563980358771
Turkmen,44,Vietnamese,41.71930009000631,144.27874892837377
Ukrainian,43,Vietnamese,54.44722215136416,172.85664598477996
Urdu,45,Vietnamese,20.506096654409877,-53.94848155328442
Uyghur,41,Vietnamese,41.71930009000631,76.59728386751031
Vepsian,47,Vietnamese,70.0035713374682,-97.1243081005339
Waray,52,Vietnamese,2.1213203435596424,141.9517614016029
Welsh,52,Vietnamese,58.68986283848344,166.659003783696
Wolof,61,Vietnamese,6.7175144212722016,157.58770516280552
Wu,44,Vietnamese,29.934187070277652,125.79490339056967
Yoruba,62,Vietnamese,3.5355339059327378,133.07967376258586
Zeelandic,50,Vietnamese,57.982756057296896,173.25065355306472
Acehnese,43,Waray,9.192388155425117,26.717376677301505
Afrikaans,54,Waray,60.81118318204309,127.48131390268117
Alemannic,53,Waray,51.61879502661797,114.83697008312114
Amharic,48,Waray,2.8284271247461903,-124.40847126421914
Armenian,48,Waray,29.22708028909111,-48.78485202012067
Assamese,55,Waray,19.79898987322333,160.4368025110483
Asturian,52,Waray,44.19417382415922,137.21145292228823
Bashkir,50,Waray,57.982756057296896,-135.72299904342208
Basque,47,Waray,43.840620433565945,-100.06730036833787
Bavarian,48,Waray,52.32590180780452,143.09096775564953
Belarusian,48,Waray,59.39696961966999,113.30780962951164
Bengali,54,Waray,16.97056274847714,170.93723380345162
Bhojpuri,45,Waray,19.79898987322333,134.64761601451627
Bosnian,53,Waray,43.840620433565945,151.5754069368539
Breton,48,Waray,50.91168824543142,150.05398967262593
Bulgarian,44,Waray,43.1335136523794,160.8384584084297
Burmese,45,Waray,12.727922061357855,46.312744973734894
Catalan,51,Waray,42.072853480599576,141.39811581348653
Chuvash,47,Waray,61.518289963229634,-143.1418554273185
Croatian,49,Waray,45.254833995939045,146.01364834401187
Czech,48,Waray,53.74011537017761,138.87316818845594
Danish,57,Waray,62.22539674441618,158.19184880544654
Divehi,56,Waray,11.07800623858453,-79.43268696866286
Dutch,49,Waray,54.800775541957435,143.86823897366918
Emilian-Romagnol,45,Waray,45.96194077712559,110.43294326798267
Erzya,51,Waray,57.982756057296896,31.652824357533195
Estonian,51,Waray,66.46803743153546,142.11340124893024
Faroese,49,Waray,70.71067811865476,161.29767757306092
Finnish,54,Waray,70.71067811865476,155.22615648269112
Gagauz,43,Waray,48.55466564142912,-77.25711957835559
Galician,44,Waray,43.840620433565945,123.61741694308263
Georgian,39,Waray,42.42640687119285,88.43271507615201
German,47,Waray,39.59797974644666,131.15145036876493
Gilaki,59,Waray,35.826743580071266,97.73980724273878
Greek,44,Waray,32.17335854398791,106.88729930040171
Gujarati,51,Waray,15.556349186104045,-147.13259865945298
Hakka,54,Waray,18.384776310850235,120.00746857365695
Hausa,50,Waray,0,154.9636155755312
Hebrew,53,Waray,27.93071785686863,112.00906153951223
Hindi,55,Waray,18.384776310850235,83.51833978616332
Hungarian,57,Waray,49.49747468305833,81.21863429352726
Icelandic,59,Waray,74.95331880577403,170.01488439042575
Indonesian,49,Waray,25.69154638311594,161.5961618849095
Irish,49,Waray,57.27564927611035,134.91472444095535
Japanese,51,Waray,35.35533905932738,-64.78352024347139
Javanese,51,Waray,26.870057685088806,127.52968873177015
Kabiye,61,Waray,3.299831645532507,-15.229563872540368
Kabyle,52,Waray,34.64823227814083,173.83641870517502
Kannada,63,Waray,2.8284271247461903,110.2163699136176
Kapampangan,43,Waray,4.714045207863177,159.96985762785474
Karachay-Balkar,49,Waray,44.54772721475249,88.9351566881466
Kazakh,56,Waray,53.74011537017761,-135.96674167530944
Khmer,57,Waray,0.7071067811865476,128.19289230210086
Kirghiz,51,Waray,50.55813485483815,-130.39426121188185
Korean,53,Waray,36.062445840513924,-149.67517330567028
Ladino,48,Waray,39.59797974644666,130.33769902522084
Lao,50,Waray,8.48528137423857,-121.83604965506471
Latvian,48,Waray,63.63961030678928,112.95541785933649
Lezgian,42,Waray,41.955002350448964,-150.63456401660014
Lithuanian,50,Waray,60.81118318204309,72.64078239712151
Luganda,45,Waray,16.263455967290593,139.0570657333521
Luxembourgish,52,Waray,53.50441310973495,167.1375675870441
Macedonian,47,Waray,41.955002350448964,164.4790337704956
Maithili,50,Waray,19.79898987322333,-151.242674499997
Malayalam,55,Waray,2.8284271247461903,-153.77605418689004
Maltese,57,Waray,33.823274366803666,144.62811306721275
Manx,54,Waray,59.63267188011265,81.0840172789569
Maori,48,Waray,73.53910524340094,147.35521849261957
Marathi,63,Waray,9.899494936611665,-155.65607807270376
Mazandarani,49,Waray,34.64823227814083,124.32258076040664
Mingrelian,50,Waray,43.1335136523794,6.799909490535583
Nahuatl,43,Waray,9.899494936611665,67.04752375920958
Neapolitan,53,Waray,40.89434217866914,115.72520653717619
Nepali,45,Waray,22.627416997969522,-149.39881354455417
Occitan,46,Waray,45.254833995939045,169.08284364666216
Ossetian,46,Waray,43.840620433565945,166.83917572250309
Pangasinan,48,Waray,5.5390031193417615,36.58383571552748
Papiamentu,48,Waray,0.3535533905932738,130.48257268432437
Polish,47,Waray,56.568542494923804,124.97959933064952
Ripuarian,54,Waray,55.154328932550705,149.2320441608344
Romanian,53,Waray,49.49747468305833,160.60022774538828
Romansh,48,Waray,49.02607016231444,123.8827056701488
Russian,53,Waray,62.22539674441618,107.47281318982475
Sakha,55,Waray,70.71067811865476,-31.46094557250239
Samoan,48,Waray,36.65170149154985,135.52693372995054
Sindhi,53,Waray,19.79898987322333,-136.96150468669612
Sinhalese,52,Waray,7.0710678118654755,-135.36094756680095
Slovak,53,Waray,52.32590180780452,116.67420115931385
Slovenian,49,Waray,48.08326112068523,151.76372680296518
Somali,52,Waray,12.727922061357855,161.99685624295606
Sundanese,59,Waray,26.870057685088806,160.00514660713657
Swedish,50,Waray,73.89265863399422,35.74049147200273
Tajik,44,Waray,37.71236166332968,2.0547654321515227
Tamil,50,Waray,1.4142135623730951,-72.15334879879347
Tatar,47,Waray,61.28258770278698,-91.62500214754743
Telugu,53,Waray,5.656854249492381,-44.557777153327095
Tetum,51,Waray,29.698484809834994,159.42089775517942
Thai,55,Waray,5.656854249492381,-160.44128261354504
Tongan,61,Waray,46.90474981875479,166.88559159287846
Tsonga,53,Waray,50.91168824543142,157.19777551897576
Tswana,46,Waray,50.91168824543142,145.25055001985626
Tulu,47,Waray,1.0606601717798212,-4.184570868398474
Turkish,50,Waray,38.18376618407357,137.6262263466551
Turkmen,51,Waray,39.59797974644666,50.14075347541456
Ukrainian,54,Waray,52.32590180780452,106.78330435134099
Urdu,55,Waray,18.384776310850235,57.101824373195264
Uyghur,50,Waray,39.59797974644666,-30.44079719934946
Vepsian,52,Waray,67.88225099390856,-148.3419652618143
Vietnamese,52,Waray,2.1213203435596424,141.9517614016029
Welsh,55,Waray,56.568542494923804,155.82765381682742
Wolof,56,Waray,4.596194077712559,177.5015101949522
Wu,55,Waray,27.81286672671801,124.58733857955954
Yoruba,51,Waray,5.656854249492381,171.62149024058206
Zeelandic,52,Waray,55.86143571373726,129.135867000634
Acehnese,44,Welsh,65.76093065034893,30.838622184510825
Afrikaans,49,Welsh,117.37972567696688,160.85129945312144
Alemannic,50,Welsh,4.949747468305833,157.4910896458903
Amharic,49,Welsh,59.39696961966999,-166.90356150755545
Armenian,51,Welsh,27.341462205832695,-105.15234550249505
Assamese,47,Welsh,36.76955262170047,173.86362788231784
Asturian,51,Welsh,12.374368670764582,170.65802792095045
Bashkir,48,Welsh,1.4142135623730951,-124.7075597542552
Basque,44,Welsh,12.727922061357855,-157.9670615802186
Bavarian,49,Welsh,4.242640687119285,166.4741559740715
Belarusian,46,Welsh,2.8284271247461903,158.17333825808032
Bengali,45,Welsh,39.59797974644666,172.59393539390064
Bhojpuri,46,Welsh,36.76955262170047,93.33607625896862
Bosnian,58,Welsh,12.727922061357855,177.10410847670926
Breton,62,Welsh,5.656854249492381,168.6160731468181
Bulgarian,68,Welsh,13.435028842544403,173.3959409312304
Burmese,40,Welsh,43.840620433565945,83.19558560944226
Catalan,54,Welsh,14.495689014324224,171.12304564003054
Chuvash,41,Welsh,4.949747468305833,-131.87808883239026
Croatian,53,Welsh,11.313708498984761,173.36776593961872
Czech,51,Welsh,2.8284271247461903,171.26411285426462
Danish,54,Welsh,5.656854249492381,177.21949764735874
Divehi,49,Welsh,67.64654873350834,-49.59128983418364
Dutch,57,Welsh,1.7677669529663689,171.10630897126353
Emilian-Romagnol,56,Welsh,10.606601717798213,157.3927341147736
Erzya,55,Welsh,1.4142135623730951,77.6237296547393
Estonian,50,Welsh,9.899494936611665,167.73221068570172
Faroese,56,Welsh,14.142135623730951,177.80603192031745
Finnish,58,Welsh,14.142135623730951,167.96347112237873
Gagauz,46,Welsh,8.013876853494683,-35.39798638518612
Galician,45,Welsh,12.727922061357855,161.34883514654715
Georgian,47,Welsh,14.142135623730951,129.39536535119268
German,52,Welsh,16.97056274847714,166.064935198582
Gilaki,55,Welsh,20.741798914852538,42.21348986397568
Greek,63,Welsh,24.39518395093589,149.82668391429218
Gujarati,55,Welsh,41.012193308819754,-178.02349033557823
Hakka,59,Welsh,38.18376618407357,68.53532890003017
Hausa,53,Welsh,56.568542494923804,172.97868675262106
Hebrew,63,Welsh,28.637824638055175,157.22137538860574
Hindi,58,Welsh,38.18376618407357,45.17067864422543
Hungarian,52,Welsh,7.0710678118654755,132.63571042720523
Icelandic,64,Welsh,18.384776310850235,172.78474499419033
Indonesian,56,Welsh,82.26008887803974,170.75635493989742
Irish,71,Welsh,0.7071067811865476,165.32366388747815
Japanese,43,Welsh,21.213203435596427,-32.47525709299263
Javanese,47,Welsh,83.43860018001261,125.59833625696218
Kabiye,54,Welsh,59.86837414045631,-66.20547258509008
Kabyle,64,Welsh,21.920310216782973,167.32397716031426
Kannada,46,Welsh,53.74011537017761,151.28574175629947
Kapampangan,52,Welsh,51.85449728706062,160.4534417878318
Karachay-Balkar,39,Welsh,12.020815280171307,137.38985698546583
Kazakh,59,Welsh,2.8284271247461903,-112.10405978297736
Khmer,51,Welsh,55.86143571373726,165.38655610347863
Kirghiz,52,Welsh,6.010407640085654,-115.01613049315392
Korean,48,Welsh,20.506096654409877,-134.8184792829326
Ladino,54,Welsh,16.97056274847714,161.85247858544994
Lao,51,Welsh,48.08326112068523,-164.26028010190336
Latvian,52,Welsh,7.0710678118654755,151.3440533078895
Lezgian,42,Welsh,14.613540144474838,-151.028654310084
Lithuanian,58,Welsh,4.242640687119285,102.7593798073735
Luganda,47,Welsh,72.8319984622144,156.6418623795259
Luxembourgish,51,Welsh,3.0641293851888505,160.67002327970619
Macedonian,60,Welsh,14.613540144474838,177.41187323661396
Maithili,47,Welsh,36.76955262170047,-96.46801490721836
Malayalam,52,Welsh,59.39696961966999,-168.81676160030833
Maltese,60,Welsh,22.745268128120134,172.41386477971804
Manx,50,Welsh,3.0641293851888505,126.20945867693487
Maori,49,Welsh,130.10764773832474,176.6278022024738
Marathi,48,Welsh,46.66904755831214,-178.4249541315415
Mazandarani,49,Welsh,21.920310216782973,63.15879362148922
Mingrelian,46,Welsh,13.435028842544403,59.60898559862336
Nahuatl,54,Welsh,46.66904755831214,99.47655545061285
Neapolitan,52,Welsh,15.674200316254659,141.19356834759378
Nepali,45,Welsh,33.94112549695428,-121.72365761213763
Occitan,52,Welsh,11.313708498984761,165.46941535623043
Ossetian,41,Welsh,12.727922061357855,165.95064166203932
Pangasinan,55,Welsh,51.02953937558205,-14.303042282361112
Papiamentu,47,Welsh,56.21498910433053,164.84792766493527
Polish,53,Welsh,0,156.9476490686338
Ripuarian,58,Welsh,1.4142135623730951,163.22909155070738
Romanian,52,Welsh,7.0710678118654755,178.73071600449225
Romansh,58,Welsh,7.542472332609362,164.0274456839981
Russian,65,Welsh,5.656854249492381,149.93718475296856
Sakha,45,Welsh,14.142135623730951,34.237695275146436
Samoan,47,Welsh,93.22024398647365,164.31249144386325
Sindhi,47,Welsh,36.76955262170047,-176.0337387500145
Sinhalese,55,Welsh,63.63961030678928,-173.02186674395875
Slovak,53,Welsh,4.242640687119285,143.62184033575735
Slovenian,55,Welsh,8.48528137423857,167.8987997816818
Somali,43,Welsh,69.29646455628166,152.41675904138245
Sundanese,53,Welsh,83.43860018001261,166.68385523959
Swedish,58,Welsh,17.324116139070416,-21.754095690498158
Tajik,49,Welsh,18.856180831594124,41.21937530372316
Tamil,43,Welsh,57.982756057296896,-73.0332618624487
Tatar,39,Welsh,4.7140452078631725,-147.48275339222607
Telugu,49,Welsh,50.91168824543142,-68.15802732066133
Tetum,54,Welsh,86.2670273047588,172.1204785983023
Thai,54,Welsh,50.91168824543142,-178.95429010057092
Tongan,64,Welsh,103.47329231367858,165.79903723352837
Tsonga,51,Welsh,107.48023074035522,177.67849079828966
Tswana,49,Welsh,107.48023074035522,175.72689074168005
Tulu,47,Welsh,55.50788232314398,1.1517972047095153
Turkish,45,Welsh,18.384776310850235,165.46543385758952
Turkmen,36,Welsh,16.97056274847714,103.11464137193323
Ukrainian,56,Welsh,4.242640687119285,149.07853561955622
Urdu,44,Welsh,38.18376618407357,-17.71086056357405
Uyghur,48,Welsh,16.97056274847714,17.568559823173963
Vepsian,51,Welsh,11.313708498984761,-136.809873344396
Vietnamese,52,Welsh,58.68986283848344,166.659003783696
Waray,55,Welsh,56.568542494923804,155.82765381682742
Wolof,57,Welsh,51.972348417211244,165.7342158155955
Wu,53,Welsh,28.755675768205794,107.97595049908533
Yoruba,44,Welsh,62.22539674441618,159.88788488575807
Zeelandic,49,Welsh,0.7071067811865476,153.57889460263365
Acehnese,46,Wolof,13.788582233137676,22.06967921638397
Afrikaans,55,Wolof,65.40737725975565,145.23590044466582
Alemannic,49,Wolof,47.02260094890541,135.64407427146918
Amharic,43,Wolof,7.424621202458749,-137.24642808152046
Armenian,47,Wolof,24.63088621137855,-73.36945211739814
Assamese,43,Wolof,15.202795795510772,171.34070284767384
Asturian,56,Wolof,39.59797974644666,153.40187156980517
Bashkir,45,Wolof,53.386561979584336,-125.39174299772735
Basque,46,Wolof,39.244426355853385,-114.17224216609156
Bavarian,44,Wolof,47.72970773009196,157.2549267902528
Belarusian,50,Wolof,54.800775541957435,134.33806344553605
Bengali,51,Wolof,12.374368670764582,176.7053863159787
Bhojpuri,40,Wolof,15.202795795510772,116.1084944071244
Bosnian,48,Wolof,39.244426355853385,163.81892317030668
Breton,58,Wolof,46.31549416771886,161.39679553477177
Bulgarian,54,Wolof,38.53731957466684,168.45278473996376
Burmese,48,Wolof,8.131727983645296,68.89119979297041
Catalan,58,Wolof,37.476659402887016,156.98894537951975
Chuvash,41,Wolof,56.922095885517074,-133.76602449824455
Croatian,51,Wolof,40.658639918226484,160.4909262783986
